"CWNS_ID","FACILITY_ID","STATE_CODE","DISCHARGE_TYPE","PRESENT_DISCHARGE_PERCENTAGE","PROJECTED_DISCHARGE_PERCENTAGE","DISCHARGES_TO_CWNSID"
"48003063001",1183221,"TX","Reuse: Landscape-related irrigation",100,100,""
"48007132001",1183946,"TX","Discharge To Another Facility",100,100,"48007620001"
"48007719001",1184234,"TX","Outfall To Surface Waters",100,100,""
"48007732001",1184242,"TX","Discharge To Another Facility",100,100,"48007039024"
"48008071001",1184412,"TX","Discharge To Another Facility",100,100,"48000005007"
"48000165001",1227748,"TX","Evaporation",100,100,""
"48001170001",1227768,"TX","Evaporation",100,100,""
"48003033010",3539816,"TX","Evaporation",100,100,""
"48001203004",1182978,"TX","Outfall To Surface Waters",50,50,""
"48001203004",1182978,"TX","Reuse: Irrigation",50,50,""
"48001206001",1182986,"TX","Evaporation",100,100,""
"48002007001",1183110,"TX","Reuse: Landscape-related irrigation",100,100,""
"48004360001",1183531,"TX","Outfall To Surface Waters",100,100,""
"48005008001",1183570,"TX","Outfall To Surface Waters",100,100,""
"48005073001",1183622,"TX","Outfall To Surface Waters",100,100,""
"48005080001",1183629,"TX","Outfall To Surface Waters",100,100,""
"48007223001",1184014,"TX","Outfall To Surface Waters",100,100,""
"48007301001",1184056,"TX","Discharge To Another Facility",100,100,"48005158001"
"48007490001",1184100,"TX","Outfall To Surface Waters",100,100,""
"48007525001",1184122,"TX","Outfall To Surface Waters",100,100,""
"48007569001",1184147,"TX","Outfall To Surface Waters",100,100,""
"48007581001",1184157,"TX","Outfall To Surface Waters",100,100,""
"48007632001",1184184,"TX","Outfall To Surface Waters",100,100,""
"48007805001",1184279,"TX","Outfall To Surface Waters",100,100,""
"48007850001",1184305,"TX","Discharge To Another Facility",100,100,"48007064003"
"48009051001",1184492,"TX","Reuse: Landscape-related irrigation",100,100,""
"48009507001",1184509,"TX","Outfall To Surface Waters",100,100,""
"48001027001",1182895,"TX","Reuse: Irrigation",0,0,""
"48001111001",1182915,"TX","Outfall To Surface Waters",100,100,""
"48001368001",1183067,"TX","Evaporation",100,100,""
"48001402001",1183074,"TX","Outfall To Surface Waters",100,100,""
"48004062002",1183378,"TX","Discharge To Another Facility",100,100,"48000004007"
"48004112001",1183421,"TX","Discharge To Another Facility",100,100,"48000004502"
"48004206002",1183462,"TX","Evaporation",100,100,""
"48005082001",1183632,"TX","Outfall To Surface Waters",100,100,""
"48006035001",1183702,"TX","Outfall To Surface Waters",100,100,""
"48007650001",1184194,"TX","Outfall To Surface Waters",100,100,""
"48007683002",1184214,"TX","Discharge To Another Facility",100,100,"48007174001"
"48007820001",1184286,"TX","Outfall To Surface Waters",100,100,""
"48008201001",1184461,"TX","Discharge To Another Facility",100,100,"48000017011"
"48005100001",1183648,"TX","Outfall To Surface Waters",100,100,""
"48007027002",1183805,"TX","Outfall To Surface Waters",100,100,""
"48007046001",1183864,"TX","Outfall To Surface Waters",100,100,""
"48007098001",1183920,"TX","Outfall To Surface Waters",100,100,""
"48007506001",1184110,"TX","Outfall To Surface Waters",100,100,""
"48007535001",1184129,"TX","Outfall To Surface Waters",100,100,""
"48007600001",1184168,"TX","Discharge To Another Facility",100,100,"48007039065"
"48007692001",1184218,"TX","Discharge To Another Facility",100,100,"48007444001"
"48007702001",1184224,"TX","Outfall To Surface Waters",100,100,""
"48008045001",1184392,"TX","Outfall To Surface Waters",100,100,""
"48008062001",1184404,"TX","Outfall To Surface Waters",100,100,""
"48000003001",1227737,"TX","Outfall To Surface Waters",100,100,""
"48000171001",1227749,"TX","Evaporation",100,100,""
"48001214001",1227772,"TX","Outfall To Surface Waters",100,100,""
"48003009001",1227803,"TX","Outfall To Surface Waters",100,100,""
"48003065001",1227809,"TX","Outfall To Surface Waters",100,100,""
"48000000103",3608783,"TX","Reuse: Landscape-related irrigation",100,100,""
"48001102001",1182905,"TX","Reuse: Other Centralized Non-Potable",0,5,""
"48005075001",1183624,"TX","Discharge To Another Facility",0,0,"48005075002"
"48009010001",1184473,"TX","Reuse: Landscape-related irrigation",100,100,""
"48000000120",3609590,"TX","Outfall To Surface Waters",100,100,""
"48006009001",1227896,"TX","Outfall To Surface Waters",100,100,""
"48007012009",3501162,"TX","Outfall To Surface Waters",100,100,""
"48007021004",3513478,"TX","Outfall To Surface Waters",100,100,""
"48002031002",3513856,"TX","Discharge To Another Facility",100,100,"48001001001"
"48003116004",416265,"TX","Outfall To Surface Waters",100,100,""
"48001009008",1182881,"TX","Outfall To Surface Waters",100,100,""
"48001019001",1182888,"TX","Evaporation",100,100,""
"48001140001",1182943,"TX","Outfall To Surface Waters",100,100,""
"48001216002",1182996,"TX","Outfall To Surface Waters",100,95,""
"48001233001",1183012,"TX","Outfall To Surface Waters",100,100,""
"48001234001",1183013,"TX","Outfall To Surface Waters",100,100,""
"48003003001",1183168,"TX","Outfall To Surface Waters",100,100,""
"48003025001",1183187,"TX","Outfall To Surface Waters",100,100,""
"48000173001",1182852,"TX","Evaporation",100,100,""
"48004049001",1183367,"TX","Outfall To Surface Waters",100,100,""
"48004366001",1183536,"TX","Outfall To Surface Waters",100,100,""
"48005037001",1183594,"TX","Outfall To Surface Waters",100,100,""
"48006036003",1183703,"TX","Outfall To Surface Waters",100,100,""
"48006072001",1183727,"TX","Outfall To Surface Waters",100,100,""
"48007039081",1183849,"TX","Outfall To Surface Waters",100,100,""
"48007064008",1183890,"TX","Outfall To Surface Waters",100,100,""
"48007094001",1183916,"TX","Outfall To Surface Waters",100,100,""
"48007155001",1183964,"TX","Discharge To Another Facility",100,100,"48007156001"
"48007574001",1184151,"TX","Discharge To Another Facility",100,100,"48007173001"
"48007703001",1184225,"TX","Outfall To Surface Waters",100,100,""
"48007753001",1184254,"TX","Outfall To Surface Waters",100,100,""
"48008032001",1184378,"TX","Outfall To Surface Waters",50,50,""
"48008032001",1184378,"TX","Evaporation",50,50,""
"48008137001",1184444,"TX","Outfall To Surface Waters",100,100,""
"48008168001",1184452,"TX","Outfall To Surface Waters",100,100,""
"48008170001",1184453,"TX","Outfall To Surface Waters",100,100,""
"48000152001",1227747,"TX","Evaporation",100,100,""
"48000240001",1227753,"TX","Outfall To Surface Waters",100,100,""
"48002052001",1227791,"TX","Evaporation",100,100,""
"48004004001",1227832,"TX","Outfall To Surface Waters",100,100,""
"48004214001",1227855,"TX","Outfall To Surface Waters",100,100,""
"48007505001",1227924,"TX","Outfall To Surface Waters",100,100,""
"48008070001",1227944,"TX","Outfall To Surface Waters",100,100,""
"48000105001",1182799,"TX","Reuse: Impoundments",0,10,""
"48007039067",2883822,"TX","Discharge To Another Facility",100,100,"48007039018"
"48071241001",3150676,"TX","Reuse: Landscape-related irrigation",0,100,""
"48008029002",3511976,"TX","Outfall To Surface Waters",100,100,""
"48004354019",3534336,"TX","Outfall To Surface Waters",100,100,""
"48002018002",411191,"TX","Discharge To Another Facility",100,100,"48002018001"
"48003090001",1183239,"TX","Discharge To Another Facility",100,100,"48000017008"
"48003275001",1183307,"TX","Outfall To Surface Waters",100,0,""
"48003275001",1183307,"TX","Discharge To Another Facility",0,100,"48003111003"
"48004067001",1183382,"TX","Outfall To Surface Waters",100,100,""
"48004145001",1183454,"TX","Outfall To Surface Waters",100,100,""
"48004354003",1183521,"TX","Outfall To Surface Waters",100,100,""
"48004363001",1183534,"TX","Evaporation",100,100,""
"48005088001",1183638,"TX","Outfall To Surface Waters",100,100,""
"48005104001",1183651,"TX","Outfall To Surface Waters",100,100,""
"48005268001",1183670,"TX","Discharge To Another Facility",100,100,"48005021001"
"48006060001",1183717,"TX","Outfall To Surface Waters",100,100,""
"48007019001",1183790,"TX","Outfall To Surface Waters",100,100,""
"48007038001",1183819,"TX","Outfall To Surface Waters",100,100,""
"48007039066",1183842,"TX","Outfall To Surface Waters",100,100,""
"48007184001",1183986,"TX","Outfall To Surface Waters",100,100,""
"48007188001",1183990,"TX","Outfall To Surface Waters",100,100,""
"48007297001",1184048,"TX","Discharge To Another Facility",100,100,"48007842001"
"48007833001",1184293,"TX","Outfall To Surface Waters",100,100,""
"48007866001",1184317,"TX","Outfall To Surface Waters",100,100,""
"48008179001",1184455,"TX","Discharge To Another Facility",100,100,"48008051001"
"48009011001",1184474,"TX","Evaporation",100,100,""
"48000139001",1182824,"TX","Evaporation",100,100,""
"48001122001",1182923,"TX","Outfall To Surface Waters",100,100,""
"48001587012",2835522,"TX","Discharge To Another Facility",100,100,"48001111001"
"48001246002",2886062,"TX","Outfall To Surface Waters",100,100,""
"48003024001",2971022,"TX","Outfall To Surface Waters",100,100,""
"48003109001",1183254,"TX","Discharge To Another Facility",0,100,"48000000165"
"48071109001",3123868,"TX","Outfall To Surface Waters",100,100,""
"48007048004",3150754,"TX","Discharge To Another Facility",100,100,"48007049001"
"48000018002",3526016,"TX","Outfall To Surface Waters",100,100,""
"48000005002",1182794,"TX","Outfall To Surface Waters",100,100,""
"48000163001",1182844,"TX","Evaporation",100,100,""
"48001240001",1183019,"TX","Outfall To Surface Waters",100,100,""
"48001257001",1183030,"TX","Outfall To Surface Waters",100,100,""
"48005005002",3533816,"TX","Discharge To Another Facility",100,100,"48005005001"
"48001218003",1070746,"TX","Outfall To Surface Waters",100,100,""
"48004107002",2808072,"TX","Discharge To Another Facility",100,100,"48004354005"
"48071018001",3119488,"TX","Outfall To Surface Waters",100,100,""
"48071187001",3124303,"TX","Discharge To Another Facility",100,100,"48071103001"
"48007033008",2881992,"TX","Outfall To Surface Waters",100,100,""
"48097082001",2998012,"TX","Outfall To Surface Waters",100,100,""
"48004007001",1183322,"TX","Discharge To Another Facility",100,100,"48004007002"
"48004024001",1183341,"TX","Discharge To Another Facility",100,100,"48004026001"
"48004046001",1183365,"TX","Discharge To Another Facility",100,100,"48001132002"
"48004130001",1183440,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004135001",1183446,"TX","Discharge To Another Facility",100,100,"48004122001"
"48004201001",1183458,"TX","Outfall To Surface Waters",100,100,""
"48005012001",1183575,"TX","Outfall To Surface Waters",100,100,""
"48005070001",1183619,"TX","Outfall To Surface Waters",100,100,""
"48007027007",1183807,"TX","Outfall To Surface Waters",100,100,""
"48007039011",1183826,"TX","Discharge To Another Facility",100,100,"48007039001"
"48007061001",1183884,"TX","Outfall To Surface Waters",100,100,""
"48007112001",1183930,"TX","Discharge To Another Facility",100,100,"48007039076"
"48007817001",1184285,"TX","Outfall To Surface Waters",100,100,""
"48008065001",1184406,"TX","Outfall To Surface Waters",100,100,""
"48001241002",3269320,"TX","Outfall To Surface Waters",100,100,""
"48001220001",3008982,"TX","Outfall To Surface Waters",100,100,""
"48007144002",3140948,"TX","Discharge To Another Facility",100,100,"48007162001"
"48071214001",3149060,"TX","Outfall To Surface Waters",100,100,""
"48001389001",3512856,"TX","Evaporation",100,100,""
"48002074004",3539877,"TX","Evaporation",100,100,""
"48002062001",1183143,"TX","Evaporation",100,100,""
"48003101001",1183249,"TX","Outfall To Surface Waters",100,100,""
"48005041001",1183597,"TX","Outfall To Surface Waters",100,100,""
"48005098001",1183647,"TX","Outfall To Surface Waters",100,100,""
"48006015002",1183687,"TX","Discharge To Another Facility",100,100,"48006015001"
"48007005001",1183774,"TX","Discharge To Another Facility",100,100,"48007493001"
"48007020002",1183792,"TX","Outfall To Surface Waters",100,100,""
"48007088001",1183911,"TX","Outfall To Surface Waters",100,100,""
"48007211001",1184004,"TX","Outfall To Surface Waters",100,100,""
"48007509001",1184113,"TX","Discharge To Another Facility",100,100,"48007769001"
"48007652001",1184196,"TX","Outfall To Surface Waters",100,100,""
"48007679001",1184209,"TX","Discharge To Another Facility",100,100,"48007493001"
"48007877001",1184325,"TX","Discharge To Another Facility",100,100,"48007875001"
"48008203001",1184463,"TX","Evaporation",100,100,""
"48001028001",1182896,"TX","Evaporation",100,100,""
"48001131003",1182937,"TX","Outfall To Surface Waters",100,100,""
"48001203005",1182979,"TX","Discharge To Another Facility",100,100,"48001203011"
"48001533001",1183098,"TX","Outfall To Surface Waters",100,100,""
"48002019001",1183118,"TX","Reuse: Landscape-related irrigation",100,100,""
"48003061001",1183219,"TX","Outfall To Surface Waters",100,100,""
"48003100002",1183248,"TX","Outfall To Surface Waters",100,100,""
"48003125001",1183269,"TX","Outfall To Surface Waters",100,100,""
"48004014001",1183330,"TX","Outfall To Surface Waters",100,100,""
"48004031002",1183352,"TX","Outfall To Surface Waters",100,100,""
"48004099001",1183406,"TX","Outfall To Surface Waters",100,100,""
"48004142001",1183452,"TX","Outfall To Surface Waters",100,100,""
"48004364001",1183535,"TX","Evaporation",100,100,""
"48006011001",1183683,"TX","Outfall To Surface Waters",100,100,""
"48007040002",1183859,"TX","Outfall To Surface Waters",100,100,""
"48007071001",1183898,"TX","Outfall To Surface Waters",100,100,""
"48007156001",1183965,"TX","Outfall To Surface Waters",100,100,""
"48007158001",1183967,"TX","Outfall To Surface Waters",100,100,""
"48007438001",1184080,"TX","Outfall To Surface Waters",100,100,""
"48007823001",1184288,"TX","Discharge To Another Facility",100,100,"48007822001"
"48008035001",1184382,"TX","Outfall To Surface Waters",100,100,""
"48008038001",1184385,"TX","Evaporation",100,100,""
"48008050001",1184396,"TX","Outfall To Surface Waters",100,0,""
"48009029001",1184484,"TX","Overland Flow With Discharge",100,100,""
"48009056002",1184494,"TX","Discharge To Another Facility",100,100,"48009056001"
"48003021001",1183184,"TX","Discharge To Another Facility",100,100,"48000001003"
"48003288001",1183313,"TX","Discharge To Another Facility",100,100,"48003062001"
"48004031001",1183351,"TX","Outfall To Surface Waters",100,100,""
"48004050001",1183368,"TX","Discharge To Another Facility",100,100,"48001132001"
"48004060001",1183376,"TX","Outfall To Surface Waters",100,100,""
"48004061001",1183377,"TX","Discharge To Another Facility",100,100,"48001132001"
"48004223001",1183475,"TX","Outfall To Surface Waters",100,100,""
"48004257001",1183489,"TX","Outfall To Surface Waters",100,100,""
"48005044001",1183600,"TX","Outfall To Surface Waters",100,100,""
"48005075001",1183624,"TX","Outfall To Surface Waters",100,0,""
"48005095001",1183645,"TX","Outfall To Surface Waters",100,100,""
"48006009006",1183680,"TX","Outfall To Surface Waters",100,100,""
"48006188001",1183768,"TX","Outfall To Surface Waters",100,100,""
"48007022001",1183796,"TX","Outfall To Surface Waters",100,100,""
"48001121001",1227767,"TX","Outfall To Surface Waters",100,100,""
"48004059001",1227839,"TX","Discharge To Another Facility",100,100,"48000004007"
"48005076001",1227882,"TX","Outfall To Surface Waters",100,100,""
"48007060001",1227911,"TX","Outfall To Surface Waters",100,100,""
"48004354016",2808380,"TX","Reuse: Irrigation",100,100,""
"48001857020",2835620,"TX","Discharge To Another Facility",100,100,"48001114001"
"48006005001",2927583,"TX","Outfall To Surface Waters",100,100,""
"48000017006",2972223,"TX","Outfall To Surface Waters",100,100,""
"48001348001",3153772,"TX","Outfall To Surface Waters",100,100,""
"48001203003",1227770,"TX","Outfall To Surface Waters",100,100,""
"48004064001",1227841,"TX","Outfall To Surface Waters",100,100,""
"48001151006",3516498,"TX","Outfall To Surface Waters",100,100,""
"48009008002",3539856,"TX","Outfall To Surface Waters",100,100,""
"48001078001",3513796,"TX","Outfall To Surface Waters",100,100,""
"48001056001",3513956,"TX","Outfall To Surface Waters",100,100,""
"48007012005",1065730,"TX","Outfall To Surface Waters",100,100,""
"48007012007",1065891,"TX","Outfall To Surface Waters",100,100,""
"48000164001",1182845,"TX","Outfall To Surface Waters",100,100,""
"48001104003",1182908,"TX","Outfall To Surface Waters",100,100,""
"48001105001",1182910,"TX","Outfall To Surface Waters",100,100,""
"48001230001",1183009,"TX","Outfall To Surface Waters",100,100,""
"48001124001",1182926,"TX","Outfall To Surface Waters",100,100,""
"48001203009",1182982,"TX","Outfall To Surface Waters",50,50,""
"48000133001",1182819,"TX","Outfall To Surface Waters",100,100,""
"48000148001",1182831,"TX","Evaporation",100,100,""
"48000241001",1182866,"TX","Evaporation",100,100,""
"48001181001",1182966,"TX","Discharge To Another Facility",100,100,"48000000418"
"48001189001",1182971,"TX","Discharge To Another Facility",100,100,"48001127002"
"48002004001",1183107,"TX","Evaporation",100,100,""
"48002006001",1183109,"TX","Evaporation",100,100,""
"48003016001",1183180,"TX","Outfall To Surface Waters",100,100,""
"48003033006",1183200,"TX","Discharge To Another Facility",100,100,"48003033005"
"48003088002",1183238,"TX","Outfall To Surface Waters",100,100,""
"48003113001",1183258,"TX","Outfall To Surface Waters",100,100,""
"48004041001",1183360,"TX","Discharge To Another Facility",100,100,"48004354004"
"48004054001",1183372,"TX","Outfall To Surface Waters",100,100,""
"48004069001",1183384,"TX","Discharge To Another Facility",100,100,"48000004008"
"48004090001",1183399,"TX","Outfall To Surface Waters",100,100,""
"48004092001",1183401,"TX","Outfall To Surface Waters",100,100,""
"48004100001",1183407,"TX","Discharge To Another Facility",100,100,"48004354004"
"48004287001",1183500,"TX","Outfall To Surface Waters",100,100,""
"48004372001",1183540,"TX","Outfall To Surface Waters",100,100,""
"48005025002",1183585,"TX","Outfall To Surface Waters",100,100,""
"48005078001",1183627,"TX","Outfall To Surface Waters",100,100,""
"48006046001",1183708,"TX","Outfall To Surface Waters",100,100,""
"48006054001",1183713,"TX","Outfall To Surface Waters",100,100,""
"48007031003",1183811,"TX","Discharge To Another Facility",100,100,"48007064008"
"48007039005",1183823,"TX","Outfall To Surface Waters",100,100,""
"48007039023",1183832,"TX","Discharge To Another Facility",100,100,"48007039102"
"48007791001",1184272,"TX","Discharge To Another Facility",100,100,"48007145001"
"48008040001",1184387,"TX","Outfall To Surface Waters",100,100,""
"48008047002",1184394,"TX","Outfall To Surface Waters",100,100,""
"48008121001",1184437,"TX","Discharge To Another Facility",100,100,"48008047002"
"48008121002",1184438,"TX","Discharge To Another Facility",100,100,"48008045001"
"48009020001",1184481,"TX","Discharge To Another Facility",100,100,"48009005001"
"48009517001",1184518,"TX","Outfall To Surface Waters",100,100,""
"48000141001",1182826,"TX","Evaporation",100,100,""
"48000186001",1182855,"TX","Evaporation",100,100,""
"48001007001",1182876,"TX","Outfall To Surface Waters",100,100,""
"48001120001",1182922,"TX","Outfall To Surface Waters",100,100,""
"48001220003",1183002,"TX","Outfall To Surface Waters",100,100,""
"48002045001",1183132,"TX","Outfall To Surface Waters",100,100,""
"48003099001",1183246,"TX","Outfall To Surface Waters",100,100,""
"48004109001",1183416,"TX","Outfall To Surface Waters",100,100,""
"48004128001",1183439,"TX","Discharge To Another Facility",100,100,"48004122001"
"48005106001",1183652,"TX","Outfall To Surface Waters",100,100,""
"48001102007",3507162,"TX","Discharge To Another Facility",100,100,"48001102002"
"48004122006",3513976,"TX","Discharge To Another Facility",100,100,"48000004007"
"48007927001",3057249,"TX","Discharge To Another Facility",100,100,"48007242001"
"48001658001",3126189,"TX","Outfall To Surface Waters",100,100,""
"48071219001",3149289,"TX","Outfall To Surface Waters",100,100,""
"48001721601",3376711,"TX","Outfall To Surface Waters",100,100,""
"48001203009",1182982,"TX","Reuse: Irrigation",50,50,""
"48001311001",1183053,"TX","Reuse: Environmental restoration and groundwater discharge",100,100,""
"48002016001",1183115,"TX","Reuse: Irrigation",100,100,""
"48004023001",1183340,"TX","Discharge To Another Facility",100,100,"48000004002"
"48004068001",1183383,"TX","Outfall To Surface Waters",100,100,""
"48004108001",1183415,"TX","Discharge To Another Facility",50,50,"48004354008"
"48004108001",1183415,"TX","Discharge To Another Facility",50,50,"48004354010"
"48004222001",1183474,"TX","Evaporation",100,100,""
"48000125001",1182813,"TX","Outfall To Surface Waters",100,100,""
"48000159001",1182840,"TX","Evaporation",100,100,""
"48001235001",1183014,"TX","Outfall To Surface Waters",100,100,""
"48001293001",1183042,"TX","Outfall To Surface Waters",100,100,""
"48001364003",1183065,"TX","Discharge To Another Facility",100,100,"48001117001"
"48004131001",1183441,"TX","Discharge To Another Facility",100,100,"48000004001"
"48006027001",1183699,"TX","Outfall To Surface Waters",100,100,""
"48006049001",1183712,"TX","Outfall To Surface Waters",100,100,""
"48000123001",1182811,"TX","Evaporation",100,100,""
"48000166001",1182847,"TX","Reuse: Irrigation",100,100,""
"48001021001",1182889,"TX","Reuse: Industrial",100,100,""
"48001215001",1182994,"TX","Reuse: Environmental restoration and groundwater discharge",100,100,""
"48002053001",1183136,"TX","Outfall To Surface Waters",100,100,""
"48004138001",1183449,"TX","Discharge To Another Facility",100,100,"48004122001"
"48005015002",1183577,"TX","Outfall To Surface Waters",100,100,""
"48005057001",1183610,"TX","Outfall To Surface Waters",100,100,""
"48006032001",1183701,"TX","Outfall To Surface Waters",100,100,""
"48007011001",1183780,"TX","Outfall To Surface Waters",100,100,""
"48007039075",1183845,"TX","Discharge To Another Facility",100,100,"48007134001"
"48007519001",1184118,"TX","Outfall To Surface Waters",100,100,""
"48007565001",1184144,"TX","Discharge To Another Facility",100,100,"48007493001"
"48008027001",1184370,"TX","Outfall To Surface Waters",100,100,""
"48008077001",1184418,"TX","Evaporation",100,100,""
"48000124001",1182812,"TX","Outfall To Surface Waters",100,100,""
"48000149001",1182832,"TX","Outfall To Surface Waters",100,100,""
"48000153001",1182834,"TX","Outfall To Surface Waters",100,100,""
"48001222001",1183003,"TX","Outfall To Surface Waters",100,100,""
"48001232001",1183011,"TX","Outfall To Surface Waters",100,100,""
"48002009001",1183112,"TX","Evaporation",100,100,""
"48003104001",1183252,"TX","Outfall To Surface Waters",100,100,""
"48003287001",1183311,"TX","Discharge To Another Facility",100,100,"48003111003"
"48004026001",1183343,"TX","Outfall To Surface Waters",100,100,""
"48004040001",1183359,"TX","Discharge To Another Facility",100,100,"48004031002"
"48004369001",1183538,"TX","Reuse: Landscape-related irrigation",100,100,""
"48005035001",1183592,"TX","Outfall To Surface Waters",100,100,""
"48006066001",1183723,"TX","Outfall To Surface Waters",100,100,""
"48006138001",1183752,"TX","Outfall To Surface Waters",100,100,""
"48007029001",1183809,"TX","Outfall To Surface Waters",100,100,""
"48007039026",1183835,"TX","Outfall To Surface Waters",100,100,""
"48007039036",1183837,"TX","Discharge To Another Facility",100,100,"48007039003"
"48007063002",1183887,"TX","Outfall To Surface Waters",100,100,""
"48007536001",1184131,"TX","Outfall To Surface Waters",100,100,""
"48007592001",1184163,"TX","Discharge To Another Facility",100,100,"48007444001"
"48007640001",1184188,"TX","Outfall To Surface Waters",100,100,""
"48007706001",1184227,"TX","Outfall To Surface Waters",100,100,""
"48008054001",1184400,"TX","Outfall To Surface Waters",100,100,""
"48005157002",3513717,"TX","Outfall To Surface Waters",100,100,""
"48000017010",420616,"TX","Evaporation",100,100,""
"48000105005",1182800,"TX","Outfall To Surface Waters",100,100,""
"48000168001",1182849,"TX","Evaporation",100,100,""
"48002005001",1183108,"TX","Outfall To Surface Waters",100,100,""
"48003075001",1183226,"TX","Outfall To Surface Waters",100,100,""
"48005026001",1183586,"TX","Outfall To Surface Waters",100,100,""
"48005055001",1183608,"TX","Discharge To Another Facility",100,100,"48005071001"
"48007037001",1183818,"TX","Discharge To Another Facility",100,100,"48007008001"
"48007039025",1183834,"TX","Outfall To Surface Waters",100,100,""
"48007795001",1184274,"TX","Outfall To Surface Waters",100,100,""
"48007875001",1184323,"TX","Outfall To Surface Waters",100,100,""
"48003015001",1227804,"TX","Outfall To Surface Waters",100,100,""
"48004220001",1227856,"TX","Outfall To Surface Waters",100,100,""
"48007530001",1227926,"TX","Outfall To Surface Waters",100,100,""
"48002065001",1183145,"TX","Evaporation",100,100,""
"48004021001",1183337,"TX","Discharge To Another Facility",100,100,"48004026001"
"48004057001",1183374,"TX","Outfall To Surface Waters",100,100,""
"48004106001",1183413,"TX","Outfall To Surface Waters",100,100,""
"48004206001",1183461,"TX","Outfall To Surface Waters",100,100,""
"48004226001",1183477,"TX","Outfall To Surface Waters",100,100,""
"48004354005",1183522,"TX","Discharge To Another Facility",100,100,"48004107001"
"48005009001",1183571,"TX","Outfall To Surface Waters",100,0,""
"48005048001",1183604,"TX","Outfall To Surface Waters",100,100,""
"48007025001",1183800,"TX","Outfall To Surface Waters",100,100,""
"48007039035",1183836,"TX","Outfall To Surface Waters",100,100,""
"48007061004",1183886,"TX","Outfall To Surface Waters",100,100,""
"48007100001",1183922,"TX","Discharge To Another Facility",100,100,"48007089001"
"48007164001",1183972,"TX","Outfall To Surface Waters",100,100,""
"48007212001",1184005,"TX","Outfall To Surface Waters",100,100,""
"48151251001",2882440,"TX","Outfall To Surface Waters",100,100,""
"48007002002",3056748,"TX","Outfall To Surface Waters",100,100,""
"48071265001",3126030,"TX","Outfall To Surface Waters",100,100,""
"48007039115",3148168,"TX","Discharge To Another Facility",100,100,"48007039065"
"48001048001",3149313,"TX","Outfall To Surface Waters",100,100,""
"48071262001",3153131,"TX","Outfall To Surface Waters",100,100,""
"48003033014",3514808,"TX","Outfall To Surface Waters",100,100,""
"48007064004",3537876,"TX","Reuse: Industrial",100,100,""
"48000017007",1067567,"TX","Outfall To Surface Waters",100,100,""
"48004006001",1227833,"TX","Outfall To Surface Waters",100,100,""
"48008081001",1227946,"TX","Outfall To Surface Waters",100,100,""
"48001014001",1182885,"TX","Evaporation",100,100,""
"48001218002",1182998,"TX","Outfall To Surface Waters",100,100,""
"48002091001",1183157,"TX","Evaporation",100,100,""
"48004028001",1183347,"TX","Discharge To Another Facility",100,100,"48000004002"
"48004124001",1183434,"TX","Outfall To Surface Waters",100,100,""
"48005071001",1183620,"TX","Outfall To Surface Waters",100,100,""
"48007678001",1184208,"TX","Discharge To Another Facility",100,100,"48007064002"
"48007693001",1184219,"TX","Discharge To Another Facility",100,100,"48007768001"
"48004374003",1183542,"TX","Outfall To Surface Waters",100,100,""
"48006013001",1183685,"TX","Outfall To Surface Waters",100,100,""
"48006037001",1183704,"TX","Outfall To Surface Waters",100,100,""
"48007401001",1184062,"TX","Outfall To Surface Waters",100,100,""
"48007534001",1184128,"TX","Discharge To Another Facility",100,100,"48007033006"
"48007567001",1184145,"TX","Discharge To Another Facility",100,100,"48007599001"
"48007836001",1184296,"TX","Discharge To Another Facility",100,100,"48007848001"
"48007846001",1184300,"TX","Outfall To Surface Waters",100,100,""
"48007873001",1184321,"TX","Outfall To Surface Waters",100,100,""
"48003117001",1227825,"TX","Outfall To Surface Waters",100,100,""
"48005014001",1227869,"TX","Outfall To Surface Waters",100,100,""
"48005017002",1227870,"TX","Outfall To Surface Waters",100,100,""
"48005059001",1227879,"TX","Outfall To Surface Waters",100,100,""
"48008079001",1227945,"TX","Discharge To Another Facility",100,100,"48000017007"
"48005229001",2807320,"TX","Reuse: Irrigation",100,100,""
"48007651001",3149469,"TX","Outfall To Surface Waters",100,100,""
"48006061001",1183718,"TX","Outfall To Surface Waters",100,100,""
"48006063002",1183721,"TX","Outfall To Surface Waters",100,100,""
"48006157001",1183756,"TX","Outfall To Surface Waters",100,100,""
"48007030001",1183810,"TX","Outfall To Surface Waters",100,100,""
"48007737001",1184246,"TX","Outfall To Surface Waters",100,100,""
"48007762001",1184258,"TX","Outfall To Surface Waters",100,100,""
"48008016001",1184361,"TX","Discharge To Another Facility",100,100,"48008047002"
"48008119001",1184436,"TX","Discharge To Another Facility",100,100,"48008015002"
"48009016001",1184478,"TX","Evaporation",100,100,""
"48000016001",1182798,"TX","Outfall To Surface Waters",100,100,""
"48002030001",1183124,"TX","Evaporation",100,100,""
"48003051001",1183212,"TX","Outfall To Surface Waters",100,100,""
"48007090001",1183913,"TX","Outfall To Surface Waters",100,100,""
"48007181001",1183985,"TX","Discharge To Another Facility",100,100,"48007719001"
"48007197001",1183992,"TX","Discharge To Another Facility",100,100,"48007069001"
"48007542001",1184134,"TX","Discharge To Another Facility",100,100,"48007120001"
"48007838001",1184297,"TX","Outfall To Surface Waters",100,100,""
"48008019002",1184365,"TX","Discharge To Another Facility",100,100,"48008045001"
