"CWNS_ID","FACILITY_ID","STATE_CODE","RESPONSIBLE_ENTITY","AUTHORITY_NAME"
"48004101001",1183408,"TX","N","CITY OF KAUFMAN"
"48004102001",1183409,"TX","N","CITY OF KEMP"
"48004105001",1183411,"TX","N","CITY OF TERRELL"
"48004109001",1183416,"TX","N","CITY OF ROYSE CITY"
"48004111002",1183420,"TX","N","CITY OF AZLE"
"48004124001",1183434,"TX","N","CITY OF GRAPEVINE"
"48004141001",1183451,"TX","N","CITY OF CORSICANA"
"48004150001",1183457,"TX","N","CITY OF SADLER"
"48004201001",1183458,"TX","N","CITY OF ALVORD"
"48003003901",3527516,"TX","Y","Harker Heights"
"48001272001",1065466,"TX","N","KOPPERL ISD"
"48008034001",1184381,"TX","N","CITY OF KENEDY WWTP"
"48008035001",1184382,"TX","N","LOWER COLORADO RIVER AUTHORITY"
"48000017016",401860,"TX","N","LOWER COLORADO RIVER AUTHORITY"
"48008037002",1184384,"TX","N","CITY OF SCHULENBURG"
"48008039001",1184386,"TX","N","CITY OF NIXON"
"48008040001",1184387,"TX","N","CITY OF WAELDER"
"48008201001",1184461,"TX","N","CITY OF BASTROP"
"48008041001",1184388,"TX","N","CITY OF BASTROP"
"48008044001",1184391,"TX","N","CITY OF LYTLE"
"48008045002",1184393,"TX","N","SAN ANTONIO RIVER AUTHORITY"
"48008045003",3049348,"TX","N","SAN ANTONIO RIVER AUTHORITY"
"48008047002",1184394,"TX","N","CIBOLO CREEK MUNICIPAL AUTH."
"48008048001",1184395,"TX","N","CITY OF BOERNE"
"48005089001",1183639,"TX","N","CITY OF OMAHA"
"48003268001",1183305,"TX","N","CITY OF BURTON"
"48005091001",1183641,"TX","N","DELTA COUNTY MUD"
"48005092001",1183642,"TX","N","CITY OF POINT"
"48005092002",1183643,"TX","N","CITY OF POINT"
"48005093001",1183644,"TX","N","CITY OF QUINLAN"
"48005095001",1183645,"TX","N","CITY OF RENO"
"48005096001",1183646,"TX","N","CITY OF RUSK"
"48005100001",1183648,"TX","N","CITY OF TRINIDAD"
"48005101001",1183649,"TX","N","BIG LAKES UTILITIES INC"
"48005102001",1183650,"TX","N","CITY OF WEST TAWAKONI"
"48005104001",1183651,"TX","N","CITY OF WILLS POINT"
"48005106001",1183652,"TX","N","CITY OF WHITE OAK"
"48002089001",1067980,"TX","N","TYNAN WATER SUPPLY CORPORATION"
"48004218001",1183471,"TX","N","CITY OF MUENSTER"
"48004223001",1183475,"TX","N","CITY OF RHOME"
"48004226001",1183477,"TX","N","CITY OF SPRINGTOWN"
"48000000102",3608723,"TX","","CITY OF ALEDO"
"48004232001",1183479,"TX","N","CITY OF SAINT JO"
"48004256001",1183488,"TX","N","CITY OF RUNAWAY BAY"
"48004257001",1183489,"TX","N","CITY OF CALLISBURG"
"48007208001",1184001,"TX","N","CYPRESS HILL MUD NO. 1"
"48007212001",1184005,"TX","N","HARRIS COUNTY MUD #202"
"48007222001",1184013,"TX","N","FORT BEND COUNTY MUD NO. 34"
"48007223001",1184014,"TX","N","FORT BEND COUNTY MUD NO. 23"
"48007224001",1184015,"TX","N","ECO RESOURCES INC"
"48007225001",1184016,"TX","N","PALMER PLANTATION MUD #1"
"48005108001",1183654,"TX","N","CITY OF WOLFE CITY"
"48005110001",1183656,"TX","N","LIBERTY DANVILLE FWSD 2"
"48006062001",1183719,"TX","N","CITY OF TIMPSON"
"48001310001",1183052,"TX","N","PORT MANSFIELD PUD AND WILLACY"
"48001402001",1183074,"TX","N","WHARTON COUNTY WCID NO. 1"
"48001403001",1183075,"TX","N","WHARTON COUNTY WCID NO 2"
"48002015001",1183114,"TX","N","CITY OF BIG SPRING"
"48002025001",1183121,"TX","N","CITY OF MERKEL"
"48002045001",1183132,"TX","N","CITY OF GOREE"
"48002056001",1183139,"TX","N","CITY OF O'BRIEN"
"48002139001",1183162,"TX","N","CITY OF THROCKMORTON"
"48002141001",1183164,"TX","N","CITY OF KNOX CITY"
"48003003001",1183168,"TX","N","CITY OF HARKER HEIGHTS"
"48003011001",1183174,"TX","N","CITY OF COPPERAS COVE*"
"48003011002",1183175,"TX","N","CITY OF COPPERAS COVE"
"48003011003",1183176,"TX","N","CITY OF COPPERAS COVE"
"48003016001",1183180,"TX","N","CITY OF EVANT"
"48003023001",1183186,"TX","N","CITY OF LORENA"
"48003025001",1183187,"TX","N","CITY OF MART"
"48003029001",1183192,"TX","N","CITY OF VALLEY MILLS"
"48003033002",1183197,"TX","N","CITY OF AUSTIN"
"48003256001",1183300,"TX","Y","CITY OF AUSTIN"
"48003033010",3539816,"TX","Y","CITY OF AUSTIN"
"48003033005",1183199,"TX","N","SOUTH AUSTIN REGIONAL"
"48003040002",1183206,"TX","N","CITY OF BRYAN"
"48003040001",1183205,"TX","N","CITY OF BRYAN"
"48003040002",1183206,"TX","N","CITY OF BRYAN"
"48003041002",1183208,"TX","N","CITY OF COLLEGE STATION"
"48003041001",1183207,"TX","N","CITY OF COLLEGE STATION"
"48003044001",1183209,"TX","N","CITY OF MEXIA"
"48003046001",1183210,"TX","N","CITY OF GROESBECK"
"48003054001",1183214,"TX","N","CITY OF BREMOND"
"48003056001",1183215,"TX","N","CITY OF ITASCA"
"48003059001",1183217,"TX","N","CITY OF BURNET"
"48003060001",1183218,"TX","N","CITY OF ABBOTT"
"48003061001",1183219,"TX","N","CITY OF BLUM"
"48003062001",1183220,"TX","N","CITY OF BRENHAM"
"48003066001",1183222,"TX","N","CITY OF CALVERT"
"48001131002",1182936,"TX","N","LAGUNA MADRE WATER DISTRICT"
"48001131003",1182937,"TX","","CAMERON COUNTY FWSD NO. 1"
"48001137001",1182940,"TX","N","CITY OF ASHERTON"
"48001140001",1182943,"TX","N","CITY OF CRYSTAL CITY"
"48001143001",1182946,"TX","N","JIM HOGG COUNTY WCID #2"
"48001146001",1182949,"TX","N","CITY OF RAYMONDVILLE"
"48001147001",1182950,"TX","N","CITY OF RIO GRANDE CITY"
"48002163002",2914250,"TX","N","CITY OF RIO GRANDE CITY"
"48001150001",1182953,"TX","N","ZAPATA COUNTY WATER WORKS"
"48001201001",1182977,"TX","N","CITY OF AGUA DULCE"
"48001203008",1182981,"TX","N","CITY OF CORPUS CHRISTI"
"48001203009",1182982,"TX","N","CITY OF CORPUS CHRISTI"
"48001203004",1182978,"TX","N","CITY OF CORPUS CHRISTI"
"48001203005",1182979,"TX","N","CITY OF CORPUS CHRISTI - BRDWY"
"48001203006",1182980,"TX","N","CITY OF CORPUS CHRISTI"
"48001205001",1182984,"TX","N","NUECES COUNTY WCID NO. 4"
"48001206001",1182986,"TX","N","CITY OF ROBSTOWN"
"48001207001",1182987,"TX","N","CITY OF ARANSAS PASS"
"48001209001",1182989,"TX","N","CITY OF INGLESIDE"
"48001210001",1182990,"TX","N","CITY OF MATHIS"
"48001211001",1182991,"TX","N","CITY OF ODEM"
"48001220001",3008982,"TX","N","CITY OF PORT LAVACA"
"48001220003",1183002,"TX","N","CITY OF PORT LAVACA"
"48003024001",2971022,"TX","Y","McGregpr"
"48004107002",2808072,"TX","Y","HEATH"
"48004108001",1183415,"TX","Y","ROCKWALL"
"48004109001",1183416,"TX","Y","ROYSE CITY"
"48004110001",1183417,"TX","Y","ARLINGTON"
"48004110002",421101,"TX","Y","ARLINGTON"
"48004111002",1183420,"TX","Y","AZLE"
"48004112001",1183421,"TX","Y","BEDFORD"
"48004113001",1183422,"TX","Y","BENBROOK WSA"
"48004114001",1183423,"TX","Y","BLUE MOUND"
"48004115001",1183424,"TX","Y","CROWLEY"
"48004116001",1183425,"TX","Y","COLLEYVILLE"
"48004117001",1183426,"TX","Y","DALWORTHINGTON GARDENS"
"48004118001",1183427,"TX","Y","EDGECLIFF"
"48004119001",1183428,"TX","Y","EULESS"
"48004120001",1183429,"TX","Y","EVERMAN"
"48004121001",1183430,"TX","Y","FOREST HILL"
"48004122003",1183432,"TX","Y","Fort Worth"
"48004122001",1183431,"TX","Y","Fort Worth"
"48004123001",1183433,"TX","Y","HASLET"
"48004124002",1183435,"TX","Y","GRAPEVINE"
"48004124001",1183434,"TX","Y","GRAPEVINE"
"48004125001",1183436,"TX","Y","HALTOM CITY"
"48004126002",1183438,"TX","Y","HURST"
"48007594001",1184164,"TX","N","MUNICIPAL DISTRICT SERVICE"
"48007596001",1184165,"TX","N","HARRIS COUNTY MUD NO. 105"
"48007599001",1184167,"TX","N","HARRIS COUNTY MUD NO. 109"
"48007613001",1184173,"TX","N","HARRIS COUNTY MUD NO. 148"
"48007615001",1184175,"TX","N","HARRIS COUNTY MUD NO. 150"
"48007620001",1184179,"TX","N","HARRIS COUNTY MUD NO. 157"
"48001765001",3516456,"TX","N","FORT BEND COUNTY MUD 162"
"48005107001",1183653,"TX","N","CITY OF WASKOM"
"48001151004",411058,"TX","N","CITY OF MISSOURI CITY"
"48006022001",417949,"TX","N","CITY OF NACOGDOCHES - 0003"
"48001681001",418326,"TX","N","FT BEND COUNTY MUD #116"
"48003080001",1227816,"TX","N","CITY OF GEORGETOWN"
"48003080003",422233,"TX","N","CITY OF GEORGETOWN"
"48003080004",1183229,"TX","N","CITY OF GEORGETOWN"
"48002089001",1067980,"TX","N","TYNAN WATER SUPPLY CORPORATION"
"48000001001",1182782,"TX","N","BRAZOS RIVER AUTHORITY"
"48000001003",1182783,"TX","Y","CITIES OF WACO,WOODWAY,BELLMEA"
"48007022002",2870720,"TX","N","CITY OF SUGAR LAND"
"48007022001",1183796,"TX","N","CITY OF SUGAR LAND"
"48007022801",3541495,"TX","Y","CITY OF SUGAR LAND"
"48000001004",1182784,"TX","N","CITY OF SUGAR LAND"
"48007582001",1184158,"TX","N","REGIONAL WATER CORPORATION"
"48007594001",1184164,"TX","N","HARRIS CO MUD # 102"
"48007596001",1184165,"TX","N","HARRIS CO. MUD NO. 105"
"48007599001",1184167,"TX","N","HARRIS COUNTY MUD NO. 109"
"48007613001",1184173,"TX","N","HARRIS COUNTY MUD NO. 148"
"48007614001",1184174,"TX","N","HARRIS COUNTY MUD 149"
"48007615001",1184175,"TX","N","HARRIS COUNTY MUD NO. 150, C/O"
"48007620001",1184179,"TX","N","ECO RESOURCES INC."
"48007640001",1184188,"TX","N","HARRIS COUNTY WCID NO. 70"
"48007643001",1184191,"TX","N","PROGRESSIVE DATA MANAGEMENT"
"48007650001",1184194,"TX","N","HARRIS COUNTY WCID NO. 109"
"48007652001",1184196,"TX","N","K & L UTILITIES"
"48007654001",1184198,"TX","N","HARRIS CO WCID #119,DAVID B."
"48004354019",3534336,"TX","N","NORTH TEXAS MWD"
"48004354017",3534356,"TX","N","NORTH TEXAS MWD"
"48000000141",3610489,"TX","Y","USDA-PLEASANTON SERVICE CENTER"
"48000000236",3610919,"TX","Y","USDA-Sherman Service Center"
"48000000248",3610931,"TX","Y","USDA-Hartley Service Center"
"48000000360",3611101,"TX","Y","USDA-Rio Grande City Service Center"
"48000000378",3611128,"TX","Y","USDA-Uvalde Service Center"
"48000000384",3611138,"TX","Y","USDA-Upper Pecos SWCD"
"48000000388",3611144,"TX","Y","USDA-Wheeler Service Center"
"48000000389",3611145,"TX","Y","USDA-Iowa Park Service Center"
"48000000400",3611156,"TX","Y","USDA-Winter Garden SWCD"
"48000000264",3610962,"TX","Y","USDA-Jacksboro Service Center"
"48000000279",3610977,"TX","Y","USDA-Junction Service Center"
"48000000283",3610984,"TX","Y","USDA-Knox City Service Center"
"48000000348",3611073,"TX","Y","USDA-San Augustine Service Center"
"48000000349",3611074,"TX","Y","USDA-San Augustine Service Center"
"48000000484",3614043,"TX","Y","Denton County"
"48000000485",3614045,"TX","Y","De Witt County"
"48000000495",3614055,"TX","Y","Falls County"
"48000000505",3614066,"TX","Y","Garza County"
"48000000508",3614069,"TX","Y","Goliad County"
"48000000510",3614071,"TX","Y","Gray County"
"48000000513",3614074,"TX","Y","Hale County"
"48000000532",3614097,"TX","Y","Hudspeth County"
"48000000536",3614111,"TX","Y","Jack County"
"48001111001",1182915,"TX","","Alamo"
"48000000259",3610954,"TX","Y","USDA-Big Spring Service Center"
"48000000271",3610969,"TX","Y","USDA-Cleburne Service Center"
"48000000274",3610972,"TX","Y","USDA-Forney Service Center"
"48000000292",3610994,"TX","Y","USDA-Liberty Service Center"
"48000000308",3611010,"TX","Y","USDA-McMullen SWCD"
"48000000314",3611016,"TX","Y","USDA-Colorado City Service Center"
"48000000320",3611024,"TX","Y","USDA-Nacogdoches Service Center"
"48000000486",3614046,"TX","Y","Dickens County"
"48000000500",3614061,"TX","Y","Foard County"
"48000000116",3609567,"TX","Y","New Braunfels"
"48000000545",3614327,"TX","Y","Wise County"
"48000000549",3614345,"TX","Y","Von Ormy"
"48000000542",3614322,"TX","Y","Kaufman County"
"48000000544",3614326,"TX","Y","Williamson County"
"48000000547",3614329,"TX","Y","Montgomery County"
"48000000541",3614321,"TX","Y","Johnson County"
"48000000540",3614293,"TX","Y","Wimberley Valley Watershed Association"
"48000000543",3614324,"TX","Y","Travis County"
"48000000546",3614328,"TX","Y","Parker County"
"48000000548",3614330,"TX","Y","McLennan County"
"48000000409",3612343,"TX","Y","Austin"
"48000000104",3608872,"TX","Y","City of Alice"
"48000000124",3609625,"TX","Y","Lakeway MUD"
"48000000333",3611053,"TX","Y","USDA-Livingston Service Center"
"48000000350",3611075,"TX","Y","USDA-Livingston Service Center"
"48000000211",3610858,"TX","Y","USDA-Benavides Service Center"
"48000000231",3610878,"TX","Y","USDA-Fredericksburg Service Center"
"48000000281",3610979,"TX","Y","USDA-West Nueces-Las Moras SWCD"
"48000000132",3610453,"TX","Y","City of Wellman"
"48000000152",3610500,"TX","Y","USDA-Meridian Service Center"
"48007438001",1184080,"TX","N","CITY OF ANAHUAC & TRINITY BAY"
"48008061001",1227942,"TX","N","CITY OF FAYETTEVILLE"
"48008064001",1227943,"TX","N","CITY OF GONZALES"
"48008070001",1227944,"TX","N","LA GRANGE, CITY OF"
"48008079001",1227945,"TX","N","CITY OF SMITHVILLE"
"48008081001",1227946,"TX","N","CITY OF SOMERSET WWTP"
"48009025001",1227951,"TX","N","KINGSLAND MUD"
"48009076001",1227953,"TX","N","CITY OF ELDORADO"
"48005125001",1227891,"TX","N","CITY OF WINFIELD"
"48005253001",1227894,"TX","N","CITY OF PALESTINE"
"48006009001",1227896,"TX","N","CITY OF PORT ARTHUR"
"48006045001",1227897,"TX","N","CITY OF CENTER"
"48006052001",1227898,"TX","N","CITY OF HUNTINGTON"
"48006053001",1227899,"TX","N","CITY OF JASPER"
"48006055001",1227900,"TX","N","CITY OF LIVINGSTON"
"48006081001",1227902,"TX","N","CITY OF HUDSON"
"48007475001",1184092,"TX","N","QUAIL VALLEY UD"
"48007479001",1184094,"TX","N","CITY OF GALVESTON"
"48007493001",1184101,"TX","N","BAMMEL UTILITY DISTRICT"
"48007495001",1184102,"TX","N","HARRIS COUNTY MUD NO. 104"
"48007501001",1184107,"TX","N","BRIDGESTONE MUD"
"48007506001",1184110,"TX","N","CHARTERWOOD MUD"
"48007520001",1184119,"TX","N","EMERALD FOREST UTILITY DISTRICT"
"48000001003",1182783,"TX","N","WACO METROPOLITAN AREA"
"48000004001",1182787,"TX","N","CENTRAL REGIONAL WASTEWATER"
"48000004002",1182788,"TX","N","TEN MILE CREEK REGIONAL WW"
"48000005004",1182795,"TX","N","GUADALUPE-BLANCO RIVER AUTH"
"48000016001",1182798,"TX","N","TEXAS A and M UNIVERSITY"
"48000114001",1182805,"TX","N","CITY OF PAMPA"
"48000000252",3610944,"TX","Y","USDA-Athens Service Center"
"48000000336",3611056,"TX","Y","USDA-Sulphur Springs Service Center"
"48000000257",3610949,"TX","Y","USDA-Sulphur Springs Service Center"
"48000000265",3610963,"TX","Y","USDA-Edna Service Center"
"48000000313",3611015,"TX","Y","USDA-Goldthwaite Service Center"
"48000000331",3611035,"TX","Y","USDA-Farwell Service Center"
"48000000103",3608783,"TX","Y","Forsan Independent School District"
"48000000123",3609624,"TX","Y","Jim Wells Co FWSD # 1"
"48000000160",3610511,"TX","Y","USDA-Caldwell Service Center"
"48001042001",3006662,"TX","N","EL PASO CO TORNILLO WATER IMP DIST"
"48003278001",3187068,"TX","N","CITY OF JaRRELL"
"48007643001",1184191,"TX","N","HARRIS CO WCID 84"
"48000000173",3610820,"TX","Y","USDA-Lockhart Service Center"
"48000000174",3610821,"TX","Y","USDA-Port Lavaca Service Center"
"48000000347",3611071,"TX","Y","USDA-Rusk Service Center"
"48000000182",3610829,"TX","Y","USDA-Rusk Service Center"
"48000000196",3610843,"TX","Y","USDA-Paducah Service Center"
"48000000198",3610845,"TX","Y","USDA-Ozona Service Center"
"48000000246",3610929,"TX","Y","USDA-Houston Service Center"
"48000000361",3611102,"TX","Y","USDA-Breckenridge Service Center"
"48000000366",3611112,"TX","Y","USDA-Arlington Service Center"
"48000000372",3611119,"TX","Y","USDA-San Angelo Service Center"
"48001218002",1182998,"TX","Y","Beeville"
"48000000201",3610848,"TX","Y","USDA-Dalhart Service Center"
"48000000222",3610869,"TX","Y","USDA-Floydada Service Center"
"48000000237",3610920,"TX","Y","USDA-Henderson Service Center"
"48000000431",3613892,"TX","Y","Archer County"
"48000000446",3613910,"TX","Y","Brazos County"
"48000000460",3613941,"TX","Y","Cherokee County"
"48000000464",3613946,"TX","Y","Coke County"
"48000000470",3613952,"TX","Y","Comanche County"
"48000000476",3613960,"TX","Y","Crockett County"
"48000000483",3613967,"TX","Y","Delta County"
"48000000112",3609242,"TX","Y","Fulshear"
"48000000337",3611057,"TX","Y","USDA-Canyon Service Center"
"48000000340",3611064,"TX","Y","USDA-Clarksville Service Center"
"48000000178",3610825,"TX","Y","USDA-Panhandle Service Center"
"48000000184",3610831,"TX","Y","USDA-Henrietta Service Center"
"48000000191",3610838,"TX","Y","USDA-New Braunfels Service Center"
"48000000213",3610860,"TX","Y","USDA-Odessa Service Center"
"48000000223",3610870,"TX","Y","USDA-Crowell Service Center"
"48000000230",3610877,"TX","Y","USDA-Post Service Center"
"48000000284",3610985,"TX","Y","USDA-Cotulla Service Center"
"48000000288",3610990,"TX","Y","USDA-Hallettsville Service Center"
"48000000309",3611011,"TX","Y","USDA-Hondo Service Center"
"48000000312",3611014,"TX","Y","USDA-Cameron Service Center"
"48000000321",3611025,"TX","Y","USDA-Corsicana Service Center"
"48003071001",1227813,"TX","N","CITY OF COMANCHE"
"48001228001",1183008,"TX","N","CITY OF AUSTWELL"
"48001230001",1183009,"TX","N","BOLING MUNICIPAL WATER DISTRICT"
"48001234001",1183013,"TX","N","CITY OF GANADO"
"48001236001",1183015,"TX","N","CITY OF GOLIAD"
"48001238001",1183017,"TX","N","CITY OF ORANGE GROVE"
"48001240001",1183019,"TX","N","CITY OF PALACIOS"
"48004055001",1227838,"TX","N","CITY OF LEWISVILLE"
"48004064001",1227841,"TX","N","CITY OF BARDWELL"
"48004072001",1227843,"TX","N","CITY OF PALMER"
"48004077001",1227844,"TX","N","CITY OF COLLINSVILLE"
"48004143001",1227849,"TX","N","CITY OF WEATHERFORD WWTP"
"48004211001",1227854,"TX","N","CITY OF DAWSON"
"48004214001",1227855,"TX","N","CITY OF GRAHAM"
"48004220001",1227856,"TX","N","CITY OF NEWARK"
"48004221001",1227857,"TX","N","CITY OF OLNEY"
"48004225001",1227858,"TX","N","CITY OF SEYMOUR WWTP"
"48004234001",1227859,"TX","N","CITY OF DECATUR_WWTF"
"48004288001",1227862,"TX","N","FORRESTON SEWER SERVICE AND WSC"
"48005003001",1227867,"TX","N","CITY OF MAUD"
"48005013001",1227868,"TX","N","CITY OF WHITEHOUSE"
"48005017002",1227870,"TX","N","GREENVILLE, CITY OF"
"48005020002",1227871,"TX","N","CITY OF MARSHALL SOUTHSIDE"
"48005022004",1227873,"TX","N","CITY OF SULPHUR SPRINGS"
"48005027001",1227874,"TX","N","CITY OF CLARKSVILLE"
"48005030001",1227875,"TX","N","CITY OF TATUM"
"48005039001",1227876,"TX","N","CITY OF ALTO"
"48005052001",1227877,"TX","N","CITY OF CANTON"
"48005053001",1227878,"TX","","CITY OF CARTHAGE (HOGGS BAYOU WWTP)"
"48005059001",1227879,"TX","N","CITY OF DETROIT"
"48005066001",1227881,"TX","N","CITY OF EDGEWOOD, TEXAS"
"48005076001",1227882,"TX","N","CITY OF JEFFERSON"
"48005097001",1227886,"TX","N","CITY OF SAVOY"
"48005099001",1227887,"TX","N","CITY OF TRENTON"
"48005105001",1227889,"TX","N","CITY OF WINNSBORO WWTP"
"48005112001",1227890,"TX","N","CITY OF CHANDLER WWTP"
"48001243001",1183021,"TX","N","CITY OF SEADRIFT"
"48001245001",1183022,"TX","N","MATAGORDA CO. WCID NO. 6"
"48001247001",1183024,"TX","N","TOWN OF WOODSBORO"
"48001249001",1183026,"TX","N","REFUGIO CO. WCID 1"
"48001252001",1183027,"TX","N","ARANSAS COUNTY MUD 1"
"48001257001",1183030,"TX","N","PETTUS MUD"
"48001262001",1183033,"TX","N","PORT OCONNOR MUD"
"48001265001",1183034,"TX","N","JACKSON COUNTY WCID 1"
"48001266001",1183035,"TX","N","JACKSON CO.WCID NO. 2"
"48001276001",1183039,"TX","N","MATAGORDA WASTE DISPOSAL AND WATER SUPPLY CORPORAT"
"48001294001",1183043,"TX","N","QUAIL CREEK MUD"
"48001295001",1183044,"TX","N","VICTORIA COUNTY WCID 1"
"48001310001",1183052,"TX","N","PORT MANSFIELD PUD"
"48001402001",1183074,"TX","N","WHARTON COUNTY WCID 1"
"48001533001",1183098,"TX","N","NORTH ALAMO WSC"
"48002002001",1183106,"TX","N","OLMITO WATER SUPPLY CORP."
"48002015001",1183114,"TX","N","CITY OF BIG SPRING"
"48002025001",1183121,"TX","N","CITY OF MERKEL"
"48002045001",1183132,"TX","N","CITY OF GOREE"
"48002056001",1183139,"TX","N","CITY OF O BRIEN"
"48002139001",1183162,"TX","N","CITY OF THROCKMORTON WWTP"
"48002141001",1183164,"TX","N","CITY OF KNOX CITY"
"48003001001",1183166,"TX","Y","City of Bartlett"
"48003003001",1183168,"TX","N","CITY OF HARKER HEIGHTS"
"48003006001",1183170,"TX","N","BELL COUNTY WCID NO. 3"
"48003008002",1183172,"TX","N","CITY OF TEMPLE"
"48003013001",1183178,"TX","N","CITY OF GATESVILLE"
"48003023001",1183186,"TX","N","CITY OF LORENA"
"48003025001",1183187,"TX","N","CITY OF MART"
"48003026001",1183188,"TX","N","CITY OF MOODY"
"48003029001",1183192,"TX","N","CITY OF VALLEY MILLS"
"48003044001",1183209,"TX","N","CITY OF MEXIA"
"48003046001",1183210,"TX","N","CITY OF GROESBECK - WWTP"
"48003051001",1183212,"TX","N","_CITY OF LOTT"
"48003052001",1183213,"TX","N","CITY OF HICO"
"48000000430",3613891,"TX","Y","Aransas County"
"48000000355",3611095,"TX","Y","USDA-Albany Service Center"
"48000000138",3610486,"TX","Y","USDA- Refugio Service Center"
"48000000244",3610927,"TX","Y","USDA-Quanah Service Center"
"48000000245",3610928,"TX","Y","USDA-Lower Neches SWCD"
"48000000176",3610823,"TX","Y","USDA-San Benito Service Center"
"48000000181",3610828,"TX","Y","USDA-Anahuac Service Center"
"48000000318",3611022,"TX","Y","USDA-Mount Pleasant Service Center"
"48000000225",3610872,"TX","Y","USDA-Mount Pleasant Service Center"
"48000000233",3610916,"TX","Y","USDA-Goliad Service Center"
"48000000254",3610946,"TX","Y","USDA-Hillsboro Service Center"
"48000000287",3610989,"TX","Y","USDA-Lampasas Service Center"
"48000000421",3613307,"TX","Y","Dallas Water Utilities"
"48000000156",3610504,"TX","Y","USDA-Alpine Service Center"
"48000000250",3610939,"TX","Y","USDA-San Marcos Service Center"
"48000000251",3610940,"TX","Y","USDA-Canadian Service Center"
"48000000261",3610958,"TX","Y","USDA-Greenville Service Center"
"48000000263",3610961,"TX","Y","USDA-Big Lake Service Center"
"48000000338",3611058,"TX","Y","USDA-Big Lake Service Center"
"48000000377",3611127,"TX","Y","USDA-Big Lake Service Center"
"48000000268",3610966,"TX","Y","USDA-Beaumont Service Center"
"48000000327",3611031,"TX","Y","USDA-Beaumont Service Center"
"48000000137",3610485,"TX","Y","USDA-Lufkin Service Center"
"48000000164",3610518,"TX","Y","Laguna Vista"
"48000000417",3613122,"TX","Y","Georgetown"
"48003054001",1183214,"TX","N","CITY OF BREMOND"
"48003056001",1183215,"TX","N","CITY OF ITASCA"
"48003058001",1183216,"TX","N","BELL COUNTY WCID NO. 1 WWTF"
"48003059001",1183217,"TX","N","CITY OF BURNET"
"48003062001",1183220,"TX","N","BRENHAM WWTP"
"48003073001",1183224,"TX","Y","CITY OF DE LEON"
"48005125001",1227891,"TX","N","CITY OF WINFIELD"
"48005126001",1227892,"TX","N","CITY OF CAMPBELL"
"48005253001",1227894,"TX","N","CITY OF PALESTINE"
"48006009001",1227896,"TX","N","CITY OF PORT ARTHUR-MAIN PLT"
"48006045001",1227897,"TX","N","CITY OF CENTER"
"48006052001",1227898,"TX","N","CITY OF HUNTINGTON"
"48006053001",1227899,"TX","N","CITY OF JASPER"
"48006057001",1227901,"TX","N","CITY OF NEWTON PLANT 2"
"48006081001",1227902,"TX","N","CITY OF HUDSON"
"48006091001",1227903,"TX","N","CITY OF KENNARD"
"48006139001",1227905,"TX","N","MOSCOW WSC"
"48007034001",1227909,"TX","N","CITY OF BELLAIRE"
"48007055001",1227910,"TX","N","CITY OF WEBSTER"
"48001057001",3515316,"TX","Y","Kimble County"
"48001017001",3537436,"TX","Y","Vinton"
"48000000432",3613893,"TX","Y","Atascosa County"
"48000000433",3613894,"TX","Y","Armstrong County"
"48000000466",3613948,"TX","Y","Collin County"
"48000000343",3611067,"TX","Y","USDA-Miami Service Center"
"48000000359",3611100,"TX","Y","USDA-Hillsboro Service Center"
"48000000365",3611108,"TX","Y","USDA-Tulia Service Center"
"48000000375",3611123,"TX","Y","USDA-Woodville Program Delivery Office"
"48000000395",3611151,"TX","Y","USDA-Decatur Service Center"
"48000000240",3610923,"TX","Y","USDA-Plainview Service Center"
"48000000241",3610924,"TX","Y","USDA-Memphis Service Center"
"48000000371",3611118,"TX","Y","USDA-Mount Pleasant Service Center"
"48000000437",3613898,"TX","Y","Baylor County"
"48000000450",3613914,"TX","Y","Burleson County"
"48000000456",3613936,"TX","Y","Carson County"
"48000000462",3613944,"TX","Y","Clay County"
"48000000467",3613949,"TX","Y","Collingsworth County"
"48000000468",3613950,"TX","Y","Colorado County"
"48000000277",3610975,"TX","Y","USDA-Jayton Service Center"
"48000000293",3610995,"TX","Y","USDA-Groesbeck Service Center"
"48000000341",3611065,"TX","Y","USDA-Pecos Service Center"
"48000000297",3610999,"TX","Y","USDA-Pecos Service Center"
"48000000300",3611002,"TX","Y","USDA-Madisonville Service Center"
"48000000303",3611005,"TX","Y","USDA-Mason Service Center"
"48000000148",3610496,"TX","Y","USDA-Belton Service Center"
"48000000159",3610510,"TX","Y","USDA-Brownwood Service Center"
"48000000296",3610998,"TX","Y","USDA-Llano Service Center"
"48000000299",3611001,"TX","Y","USDA-Tahoka Service Center"
"48000000302",3611004,"TX","Y","USDA-Stanton Service Center"
"48000000324",3611028,"TX","Y","USDA-Robstown Service Center"
"48000000376",3611125,"TX","Y","USDA-Gilmer Service Center"
"48000000224",3610871,"TX","Y","USDA-Rosenberg Service Center"
"48000000227",3610874,"TX","Y","USDA-Pearsall Service Center"
"48000000228",3610875,"TX","Y","USDA-Seminole Service Center"
"48001088801",3540836,"TX","Y","Harris County Flood Control District"
"48003072001",1227814,"TX","N","CITY OF COOLIDGE"
"48003078001",1227815,"TX","N","CITY OF FRANKLIN"
"48003080001",1227816,"TX","N","CITY OF GEORGETOWN"
"48001110001",1227763,"TX","N","CITY OF SANTA ROSA"
"48001114001",1227764,"TX","N","CITY OF EDINBURG"
