"CWNS_ID","FACILITY_ID","STATE_CODE","INFRASTRUCTURE_TYPE","FACILITY_NAME","DESCRIPTION","OWNER_TYPE","SUPERFUND_FLAG","SEMS_ID","SCF_ELIGIBLE","REVIEW_STATUS","REVIEW_TYPE","DATE_LAST_MODIFIED","NO_NEEDS"
"48007583001",1184159,"TX","Wastewater","Newport MUD #73 CS - Newport WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008072001",1184413,"TX","Wastewater","Natalia WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000148001",1182831,"TX","Wastewater","Littlefield WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48007791001",1184272,"TX","Wastewater","East Plantation CS - River Plantati","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007600001",1184168,"TX","Wastewater","Inwood Central CS - White Oak MUD W","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006032001",1183701,"TX","Wastewater","JOAQUIN STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001109001",1182914,"TX","Wastewater","San Benito WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48003093001",1183242,"TX","Wastewater","Jewett WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001013001",1182884,"TX","Wastewater","Westway CS - Northwest WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48007509001",1184113,"TX","Wastewater","Cimmaron CS - West Memorial WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48071187001",3124303,"TX","Wastewater","Fort Bend Co MUD # 108 CS - Greatwo","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007502001",1184108,"TX","Wastewater","Bunker Hill CS - Memorial Villages","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003081001",1183231,"TX","Wastewater","North Plant - Giddings","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000000423",3613866,"TX","Wastewater","Steven M Clouse Water Recycling Center","","Public","N","","N","FA","Partial",21-JUN-23,""
"48004043001",1183362,"TX","Wastewater","University Park CS - Central WWTP D","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48000000440",3613901,"TX","Decentralized Wastewater Treatment","Bexar County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000477",3613961,"TX","Decentralized Wastewater Treatment","Crosby County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000489",3614049,"TX","Decentralized Wastewater Treatment","Eastland County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48001196002",453629,"TX","Decentralized Wastewater Treatment","Starr County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48004122001",1183431,"TX","Wastewater","Village Creek Water Reuse Facility","","Public","N","","N","FA","Full",30-JUN-23,""
"48004257001",1183489,"TX","Wastewater","Callisburg WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003043003",3514976,"TX","Wastewater","Cottonwood Creek (Manor) WWTP","","Public","N","","N","FA","Full",11-MAY-23,""
"48008083001",1184422,"TX","Wastewater","Carmine WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005079001",1183628,"TX","Wastewater","Ladonia WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007909001",3124148,"TX","Wastewater","High Meadows CS - New Territory","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006139001",1227905,"TX","Wastewater","Moscow WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007585002",1184161,"TX","Wastewater","Memorial CS - Cinco Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007922001",3137248,"TX","Wastewater","Mason Park West CS - West Memorial","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003231001",1183292,"TX","Wastewater","Elm Mott WWTP","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48006044001",1183707,"TX","Wastewater","HEMPHILL STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003267001",1183304,"TX","Wastewater","San Jacinto Heights WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48008052001",1184398,"TX","Wastewater","Buda WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004032001",1183353,"TX","Wastewater","Grand Prairie CS - West Fork In TRA","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48007653001",1184197,"TX","Wastewater","Memorial Northwest CS - Kleinwood C","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004038001",1183357,"TX","Wastewater","Mesquite CS - South Mesquite NTMWD","","Public","N","","N","FA","Partial",04-MAY-23,"Y"
"48007572001",1184149,"TX","Wastewater","Heritage Park CS - Blackhawk Region","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004098001",1183405,"TX","Wastewater","Venus CS","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000149001",1182832,"TX","Wastewater","Lockney WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48004056001",1183373,"TX","Wastewater","Cottonwood Branch WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004102001",1183409,"TX","Wastewater","Kemp WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007118001",1183935,"TX","Wastewater","Fonmeadow WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007828001",1184290,"TX","Wastewater","Splendora WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000000458",3613938,"TX","Decentralized Wastewater Treatment","Castro County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,"Y"
"48006024002",1183697,"TX","Wastewater","North - Silsbee","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000164001",1182845,"TX","Wastewater","Old South Plant WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004140001",1183450,"TX","Wastewater","White Settlement CS - Village Creek","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000017008",2884683,"TX","Wastewater","Hutto South WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000125001",1182813,"TX","Wastewater","Lefors WWTP","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48000164002",1182846,"TX","Wastewater","New East Plant WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001009010",2862800,"TX","Wastewater","Northeast WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001021001",1182889,"TX","Wastewater","Monahans WWTP","","Public","N","","Y","FA","Partial",12-MAY-23,"Y"
"48001053001",1182903,"TX","Wastewater","Presidio WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48001117003",3148190,"TX","Wastewater","Harris Co MUD # 130 WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001119003",3543316,"TX","Wastewater","McAllen Reuse Facility","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001122001",1182923,"TX","Wastewater","Pharr WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001123001",1182925,"TX","Wastewater","San Juan WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48001231001",1183010,"TX","Wastewater","South Central Calhoun Co WCID #1","Previously Magnolia Beach WWTP","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001247001",1183024,"TX","Wastewater","WOODSBORO STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007878001",1184326,"TX","Wastewater","Huntwick Forest WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48000000546",3614328,"TX","Decentralized Wastewater Treatment","Parker County - Texas SSA-OSSF","","Public","N","","N","FA","Full",12-MAY-23,""
"48071265001",3126030,"TX","Wastewater","Via Ranch WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48004232001",1183479,"TX","Wastewater","Saint Jo WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007083001",1183906,"TX","Wastewater","Bayou Vista WWTP","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48007039078",1183848,"TX","Wastewater","Montgomery Co MUD #83 WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48001064001",2862689,"TX","Wastewater","Socorro WWCS - Bustamante WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48007063002",1183887,"TX","Wastewater","Cotton Bayou WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48000000430",3613891,"TX","Decentralized Wastewater Treatment","Aransas County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000434",3613895,"TX","Decentralized Wastewater Treatment","Austin County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000438",3613899,"TX","Decentralized Wastewater Treatment","Bee County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000448",3613912,"TX","Decentralized Wastewater Treatment","Briscoe County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,"Y"
"48000000450",3613914,"TX","Decentralized Wastewater Treatment","Burleson County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48004110001",1183417,"TX","Wastewater","Arlington CS - West Fork Interc TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004030001",1183350,"TX","Wastewater","Ferris CS - Ten Mile Creek TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007217006",3515479,"TX","Wastewater","Carol Place CS","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007033007",2881935,"TX","Wastewater","Eastern Bay CS - West District WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004025001",1183342,"TX","Wastewater","Coppell CS - Bear Creek Interce TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001405001",1227781,"TX","Wastewater","Caney Creek WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003289001",1183314,"TX","Wastewater","West WWTP - Teague","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000016001",1182798,"TX","Wastewater","Texas A & M WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007856001",1184311,"TX","Wastewater","Stanley Lake WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006059001",1183716,"TX","Wastewater","SHEPHERD STP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001256002",3536396,"TX","Wastewater","Senna Hills MUD","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005016001",1183578,"TX","Wastewater","Owentown WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003138001",1183274,"TX","Wastewater","Walnut Springs WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001293001",1183042,"TX","Wastewater","TELFERNER STP","","Public","N","","N","FA","Partial",15-MAY-23,"Y"
"48001348001",3153772,"TX","Wastewater","West Harris Co MUD # 21 WWTP","","Public","N","","N","FA","Partial",15-MAY-23,"Y"
"48001635001",3149412,"TX","Wastewater","Harris Co MUD #344 WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48001681001",418326,"TX","Wastewater","Fort Bend Co MUD #116 WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001683001",2865625,"TX","Wastewater","Sienna Plantation MUD - CS","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48003033018",3514800,"TX","Wastewater","Pearce Lane","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007678001",1184208,"TX","Wastewater","Colony Creek CS - Kleinwood Central","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007725001",1184239,"TX","Wastewater","Renn Road MUD WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48007826001",2953762,"TX","Wastewater","Shenandoah","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48007847001",1184301,"TX","Wastewater","North Spring WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007849001",1184304,"TX","Wastewater","North Hill WWTP","","Public","N","","N","FA","Partial",23-MAY-23,"Y"
"48007863001",1184315,"TX","Wastewater","Piney Point CS - Memorial Village W","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008015002",1184358,"TX","Wastewater","Salado Creek WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48008025001",1184369,"TX","Wastewater","Walnut Branch WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48008028004",1184374,"TX","Wastewater","Kuehler Road North WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48008029002",3511976,"TX","Wastewater","San Marcos Southeast WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48008041002",3505000,"TX","Wastewater","West Bastrop WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48008048001",1184395,"TX","Wastewater","Boerne WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009001001",1227950,"TX","Wastewater","Fredericksburg WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009001002",1184465,"TX","Wastewater","Fairgrounds WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009008002",3539856,"TX","Wastewater","Brady","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48009047001",407572,"TX","Wastewater","Eola WWTP","","Public","N","","N","FA","Partial",22-MAY-23,"Y"
"48071208001",3148208,"TX","Wastewater","Harris Co MUD #196 WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48071262001",3153131,"TX","Wastewater","Spring West MUD WWTP","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48097082001",2998012,"TX","Wastewater","Hardin WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007138001",1183952,"TX","Wastewater","Copperfield MUD #186 CS -Copperfiel","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48007900001",1184333,"TX","Wastewater","Falcon Point CS","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48006165001",1183757,"TX","Wastewater","Westwood Shores WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48002027001",1227784,"TX","Wastewater","Hamlin WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007613001",1184173,"TX","Wastewater","Greensbrook WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007156001",1183965,"TX","Wastewater","Harris Co MUD #170 Regional WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48001688001",3149433,"TX","Wastewater","Harris Co MUD #365 WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000000454",3613934,"TX","Decentralized Wastewater Treatment","Callahan County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000459",3613940,"TX","Decentralized Wastewater Treatment","Chambers County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000425",3613876,"TX","Wastewater","CRWA - Brackish Carrizo-Wilcox Project","Canyon Regional Water Authority","Public","N","","N","FA","Full",25-MAY-23,""
"48000003001",1227737,"TX","Wastewater","Estelline WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48000000442",3613904,"TX","Decentralized Wastewater Treatment","Bordon County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000456",3613936,"TX","Decentralized Wastewater Treatment","Carson County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,"Y"
"48000000475",3613959,"TX","Decentralized Wastewater Treatment","Crane County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48001137001",1182940,"TX","Wastewater","Asherton WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005012001",1183575,"TX","Wastewater","Troup WWTP","","Public","N","","N","FA","Partial",11-MAY-23,"Y"
"48000000102",3608723,"TX","Wastewater","Aledo WWTP","City of Aledo","Public","N","","N","FA","Partial",28-JUN-23,""
"48000000545",3614327,"TX","Decentralized Wastewater Treatment","Wise County - Texas SSA-OSSF","","Public","N","","N","FA","Full",12-MAY-23,""
"48003041002",1183208,"TX","Wastewater","Lick Creek WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48001208001",1182988,"TX","Wastewater","GREGORY STP","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48002057001",1227792,"TX","Wastewater","Plains WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48006127001",3130210,"TX","Wastewater","Orangefield WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007776001",3149588,"TX","Wastewater","Kings Manor WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48005104001",1183651,"TX","Wastewater","Wills Point WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48008047002",1184394,"TX","Wastewater","O J Riedel WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48000004502",2847889,"TX","Wastewater","West Fork Interceptor - TRA Central","","Public","N","","Y","FA","Partial",09-MAY-23,"Y"
"48006009006",1183680,"TX","Wastewater","Pleasure Island WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48000000195",3610842,"TX","Nonpoint Source","Agriculture NPS Control: Coryell County","","Public","N","","N","FA","Full",28-JUN-23,""
"48000000464",3613946,"TX","Decentralized Wastewater Treatment","Coke County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000466",3613948,"TX","Decentralized Wastewater Treatment","Collin County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000467",3613949,"TX","Decentralized Wastewater Treatment","Collingsworth County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,"Y"
"48000000469",3613951,"TX","Decentralized Wastewater Treatment","Comal County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000479",3613963,"TX","Decentralized Wastewater Treatment","Dallam County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48004141001",1183451,"TX","Wastewater","PLANT #2","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007540001",1184132,"TX","Wastewater","Rushwood WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007614001",1184174,"TX","Wastewater","Sommerall WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005039001",1227876,"TX","Wastewater","Alto WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000897001",3543159,"TX","Decentralized Wastewater Treatment","San Augustine County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000453",3613932,"TX","Decentralized Wastewater Treatment","Calhoun County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000457",3613937,"TX","Decentralized Wastewater Treatment","Cass County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000449",3613913,"TX","Decentralized Wastewater Treatment","Brown County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48007917001",3147570,"TX","Wastewater","Somerall West CS - Paddock Ranch W","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48002007001",1183110,"TX","Wastewater","Slaton WWTP","","Public","N","","N","FA","Audit",17-MAY-23,""
"48002071001",1183150,"TX","Wastewater","Whiteface WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48002127001",2819846,"TX","Wastewater","Bishop Leal CS","","Public","N","","N","FA","Partial",07-MAY-23,"Y"
"48003003001",1183168,"TX","Wastewater","Harker Heights WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003017001",1183181,"TX","Wastewater","BELLMEAD CS","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003065001",1227809,"TX","Wastewater","Caldwell WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003076001",1183227,"TX","Wastewater","Walnut Creek WWTP - Fairfield","","Public","N","","N","FA","Partial",09-MAY-23,"Y"
"48007155001",1183964,"TX","Wastewater","Steeplechase CS - HCo MUD #170 WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48007759001",1184257,"TX","Wastewater","Williamsburg MUD #2 CS - Williamsbu","","Public","N","","N","FA","Partial",15-MAY-23,"Y"
"48003041001",1183207,"TX","Wastewater","Carter's Creek WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48008093001",1184427,"TX","Wastewater","Flying L WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48004134001",1183445,"TX","Wastewater","Richland Hills CS - Village Creek W","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48008040001",1184387,"TX","Wastewater","Waelder WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48000000444",3613907,"TX","Decentralized Wastewater Treatment","Bowie County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48002036003",3340002,"TX","Decentralized Wastewater Treatment","Kleberg County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000465",3613947,"TX","Decentralized Wastewater Treatment","Coleman County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000473",3613957,"TX","Decentralized Wastewater Treatment","Coryell County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000474",3613958,"TX","Decentralized Wastewater Treatment","Cottle County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,"Y"
"48000000478",3613962,"TX","Decentralized Wastewater Treatment","Culberson County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000481",3613965,"TX","Decentralized Wastewater Treatment","Dawson County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,""
"48000000482",3613966,"TX","Decentralized Wastewater Treatment","Deaf Smith County - Texas SSA-OSSF","Estimated OSSF installs in the next 20 years.","Public","N","","N","FA","Full",03-MAY-23,"Y"
"48000156001",1182837,"TX","Wastewater","Paducah WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48004322001",1183509,"TX","Wastewater","Knollwood CS - Post Oak Creek WWWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48003082001",1183233,"TX","Wastewater","Goldwaithe WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003094001",1183243,"TX","Wastewater","Kosse WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003101001",1183249,"TX","Wastewater","Morgan WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48003136001",1183273,"TX","Wastewater","THRALL STP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48003206001",1183288,"TX","Wastewater","Bynum WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004003001",1183320,"TX","Wastewater","Blue Ridge WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004014001",1183330,"TX","Wastewater","Propsper WWTP","","Public","N","","N","FA","Partial",06-MAY-23,"Y"
"48004023001",1183340,"TX","Wastewater","Cedar Hill CS - Ten Mile Creek TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004064001",1227841,"TX","Wastewater","Bardwell WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004085001",2878621,"TX","Wastewater","Tioga WWTP","","Public","N","","N","FA","Partial",03-MAY-23,""
"48004135001",1183446,"TX","Wastewater","River Oaks CS - Village Creek WWTP","","Public","N","","N","FA","Partial",11-MAY-23,"Y"
"48004137001",1183448,"TX","Wastewater","Sansom Park Village CS - Village Cr","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48004206002",1183462,"TX","Wastewater","TDCJ Lynaugh Prison Unit","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004265001",1183492,"TX","Wastewater","Glenn Heights CS - Ten Mile Cr TRA","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48004401001",2827921,"TX","Wastewater","Marshall Creek CS -Denton Creek TRA","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48005024001",1183583,"TX","Wastewater","Commerce WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005031001",1183589,"TX","Wastewater","ORE CITY STP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48005035001",1183592,"TX","Wastewater","Gilmer WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005055001",1183608,"TX","Wastewater","Clarksville City CS - Gladewater WW","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005095001",1183645,"TX","Wastewater","Reno WWTP","","Public","N","","N","FA","Partial",12-MAY-23,"Y"
"48005116001",1183657,"TX","Wastewater","Fruitvale WWTP","","Public","N","","N","FA","Partial",19-MAY-23,"Y"
"48005122001",2885956,"TX","Wastewater","Scottsville CS - Marshall WWTP","","Public","N","","N","FA","Partial",17-MAY-23,"Y"
"48005125001",1227891,"TX","Wastewater","Winfield WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48005258001",1227895,"TX","Wastewater","Wells WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006016001",2946822,"TX","Wastewater","Pine Forest CS","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48006058001",1183715,"TX","Wastewater","Pineland WWTP","","Public","N","","N","FA","Partial",10-MAY-23,"Y"
"48006064001",1183722,"TX","Wastewater","Broaddus WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006091001",1227903,"TX","Wastewater","Kennard WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48006178005",1183762,"TX","Wastewater","Oak Lane WWTP","","Public","N","","N","FA","Partial",16-MAY-23,"Y"
"48007009001",1183778,"TX","Wastewater","Barker-Cypress CS - Jackrabbit WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007031005",1183812,"TX","Wastewater","League City - South WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007043001",1183863,"TX","Wastewater","La Porte Main Plant WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007058001",1183879,"TX","Wastewater","Daisetta WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007067001",1183896,"TX","Wastewater","Grogan's Mill CS (#46) - Woodlands","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
"48007094001",1183916,"TX","Wastewater","Kendleton WWTP","","Public","N","","N","FA","Partial",03-MAY-23,"Y"
